Image,url,date_sold,price_in_US,shipping_cost,title,converted_price,profit,ROI,brand,cost
https://i.ebayimg.com/images/g/x6MAAOSwOyBjrxfU/s-l1200.jpg,https://www.ebay.com/itm/155334621117?nordt=true&orig_cvip=true&rt=nc,2023-01-06,100.0,10.0,''case xx 61093 redbone handle  knife 1965-70case xx 61093 redbone handle  knife 1965-70,110.0,72.7,363.5,case,20.0
https://i.ebayimg.com/images/g/r0gAAOSwW4xjuEk0/s-l1200.jpg,https://www.ebay.com/itm/354501585048?nordt=true&orig_cvip=true&rt=nc,2023-01-06,20.0,2.25,''case knife yellow trapper horry county traditioncase knife yellow trapper horry county tradition,22.25,-3.642500000000002,-18.21250000000001,case,20.0
https://i.ebayimg.com/images/g/LVYAAOSw7UhjZS2j/s-l1200.png,https://www.ebay.com/itm/115592120762?nordt=true&orig_cvip=true&rt=nc,2023-01-06,69.99,5.99,''case xx-usa-71225l ss-lockback-serial #21-jigged bone-folding locking knife-exclcase xx-usa-71225l ss-lockback-serial #21-jigged bone-folding locking knife-excl,75.97999999999999,43.102599999999995,215.51299999999998,case,20.0
https://i.ebayimg.com/images/g/OLcAAOSwOC1juEcy/s-l1200.jpg,https://www.ebay.com/itm/354501570946?nordt=true&orig_cvip=true&rt=nc,2023-01-06,20.0,2.26,''case 3254 cv usa yellow - cv blade steel trapper nice everyday carry knifecase 3254 cv usa yellow - cv blade steel trapper nice everyday carry knife,22.259999999999998,-3.633800000000001,-18.169000000000004,case,20.0
https://i.ebayimg.com/images/g/K78AAOSwtzhjrv8w/s-l1200.jpg,https://www.ebay.com/itm/385323364425?nordt=true&orig_cvip=true&rt=nc,2023-01-06,36.0,4.99,''red 6254 case trapper knife nicered 6254 case trapper knife nice,40.99,12.661300000000004,63.30650000000002,case,20.0
https://i.ebayimg.com/images/g/NOYAAOSwsCNjSwJ2/s-l1200.jpg,https://www.ebay.com/itm/225293245238?nordt=true&orig_cvip=true&rt=nc,2023-01-06,95.0,0.0,''case xx stockman pocket knife stag 53032 3-blade folding usa 1996 stainlesscase xx stockman pocket knife stag 53032 3-blade folding usa 1996 stainless,95.0,59.650000000000006,298.25000000000006,case,20.0
https://i.ebayimg.com/images/g/L~4AAOSwsr9jruL5/s-l1200.jpg,https://www.ebay.com/itm/325481623047?nordt=true&orig_cvip=true&rt=nc,2023-01-06,6.5,10.0,''leather case made for victorinox  swiss army knife usedleather case made for victorinox  swiss army knife used,16.5,-8.645,-43.224999999999994,case,20.0
https://i.ebayimg.com/images/g/-igAAOSwGeVjnAiY/s-l1200.jpg,https://www.ebay.com/itm/354485971307?nordt=true&orig_cvip=true&rt=nc,2023-01-05,20.5,12.6,''schrade tractor up granddaddy barlow pocket knife green bone w/case����schrade tractor up granddaddy barlow pocket knife green bone w/case����,33.1,5.797000000000001,28.985000000000007,case,20.0
https://i.ebayimg.com/images/g/yv4AAOSwxHVjqj41/s-l1200.jpg,https://www.ebay.com/itm/266058575726?nordt=true&orig_cvip=true&rt=nc,2023-01-05,95.0,6.85,''vtg case xx usa p158 lssp mako shark lock back knife 9dot c1981 w/box paperworkvtg case xx usa p158 lssp mako shark lock back knife 9dot c1981 w/box paperwork,101.85,65.6095,328.0475,case,20.0
https://i.ebayimg.com/images/g/or4AAOSw43ZjreOm/s-l1200.jpg,https://www.ebay.com/itm/404080796638?nordt=true&orig_cvip=true&rt=nc,2023-01-05,144.5,6.95,''case xx muskrat knife 5 dot 1975 genuine bone gorgeous bone light use nice! nrcase xx muskrat knife 5 dot 1975 genuine bone gorgeous bone light use nice! nr,151.45,108.76149999999998,543.8075,case,20.0
