Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/FuAAAOSwL2BjZXzV/s-l1200.jpg,https://www.ebay.com/itm/185675744743?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$143.00,$5.85,"''Spyderco Manix 2 Lightweight Knife 3.37"" CPM S110V Steel Blade Blue FRCP HandleSpyderco Manix 2 Lightweight Knife 3.37"" CPM S110V Steel Blade Blue FRCP Handle"
https://i.ebayimg.com/images/g/kyYAAOSwP2NjsJeK/s-l1200.jpg,https://www.ebay.com/itm/266064818497?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$39.00,$5.85,"''Spyderco knife used, partially serrated blade, SEIKI CITY C33PSBK ZYTEL pro gripSpyderco knife used, partially serrated blade, SEIKI CITY C33PSBK ZYTEL pro grip"
https://i.ebayimg.com/images/g/jIoAAOSww6djszbs/s-l1200.jpg,https://www.ebay.com/itm/185722244512?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$142.50,$10.00,''spyderco yojimbo 2 knife dlc black with 5x5 combat solutions extrasspyderco yojimbo 2 knife dlc black with 5x5 combat solutions extras
https://i.ebayimg.com/images/g/O90AAOSwLX5jAQe5/s-l1200.jpg,https://www.ebay.com/itm/255913371560?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$14.95,$10.85,''Spyderco Byrd 8Cr13 MoV 4.5” Folding Pocket Knife Serrated Blade (4 of 4)Spyderco Byrd 8Cr13 MoV 4.5” Folding Pocket Knife Serrated Blade (4 of 4)
https://i.ebayimg.com/images/g/LxYAAOSwWcljmV8M/s-l1200.png,https://www.ebay.com/itm/374434525176?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$129.00,$10.00,''Spyderco Civilian G-10 Black VG-10 Serrated 'S' Curved Folding Knife Blade -UsedSpyderco Civilian G-10 Black VG-10 Serrated 'S' Curved Folding Knife Blade -Used
https://i.ebayimg.com/images/g/EcEAAOSwyShjuZG4/s-l1200.jpg,https://www.ebay.com/itm/204208649283?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$120.00,$5.50,''Spyderco C85GPBBK2 Yojimbo 2 Michael Janich Design 3.11 inch Folding KnifeSpyderco C85GPBBK2 Yojimbo 2 Michael Janich Design 3.11 inch Folding Knife
https://i.ebayimg.com/images/g/lB4AAOSw2S1juY-4/s-l1200.jpg,https://www.ebay.com/itm/204208645940?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$125.00,$5.90,''Spyderco Manix 2 Folding KnifeSpyderco Manix 2 Folding Knife
https://i.ebayimg.com/images/g/YAoAAOSw0Ztjsbl6/s-l1200.jpg,https://www.ebay.com/itm/385326685025?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$90.00,$0.00,''Spyderco Tenacious CPM S35VN BlueSpyderco Tenacious CPM S35VN Blue
https://i.ebayimg.com/images/g/XlQAAOSwI7Rjs2N5/s-l1200.png,https://www.ebay.com/itm/185722431489?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$24.99,$0.00,"''Grey Spyderco Byrd Cara Cara 2 FRN Lightweight Folding Knife, 3.75"" 8Cr13MoVGrey Spyderco Byrd Cara Cara 2 FRN Lightweight Folding Knife, 3.75"" 8Cr13MoV"
https://i.ebayimg.com/images/g/oiwAAOSwRTxjtcqo/s-l1200.jpg,https://www.ebay.com/itm/115664114444?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$139.00,$0.00,''SPYDERCO SPUR V6-10 Folding Knife Seki-City JAPANSPYDERCO SPUR V6-10 Folding Knife Seki-City JAPAN
https://i.ebayimg.com/images/g/d5MAAOSwMeRjr8Q2/s-l1200.jpg,https://www.ebay.com/itm/285093465645?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$46.00,$5.90,"''Spyderco Pacific Salt Lockback Folding Knife 3.75"" H1 Steel Blade FRN HandleSpyderco Pacific Salt Lockback Folding Knife 3.75"" H1 Steel Blade FRN Handle"
https://i.ebayimg.com/images/g/0GoAAOSwgZhjrHnD/s-l1200.jpg,https://www.ebay.com/itm/266060781369?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$79.99,$0.00,"''Spyderco Endela Folding Knife FRN Emerson Opener, Navy Blue | C243PGYWSpyderco Endela Folding Knife FRN Emerson Opener, Navy Blue | C243PGYW"
https://i.ebayimg.com/images/g/3UMAAOSwdDJjt4Nj/s-l1200.jpg,https://www.ebay.com/itm/175562691384?nordt=true&orig_cvip=true&rt=nc,"Jan 6, 2023",$26.88,$0.00,''Spyderco Byrd Cara Cara 2 Folding Pocket Knife Lockback Black w/ ClipSpyderco Byrd Cara Cara 2 Folding Pocket Knife Lockback Black w/ Clip
