Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/GPsAAOSwR5VisiEg/s-l1200.jpg,,"Jun 29, 2022",$63.00,$9.65,,''VINTAGE '1972' CASE XX HAMMERHEAD LOCK BACK KNIFE w/SHEATH P159 LSSP 3 DOTS VINTAGE '1972' CASE XX HAMMERHEAD LOCK BACK KNIFE w/SHEATH P159 LSSP 3 DOTS 
https://i.ebayimg.com/images/g/0PYAAOSwQp1iroWG/s-l1200.jpg,,"Jun 28, 2022",$46.00,$7.50,,''Case XX Stainless USA 1965-69 Yellow Delrin 32095 Toothpick Fish Knife Case XX Stainless USA 1965-69 Yellow Delrin 32095 Toothpick Fish Knife 
https://i.ebayimg.com/images/g/ORUAAOSwnJ9iHocc/s-l1200.jpg,,"Jun 28, 2022",$86.00,$5.00,,''Case XX 2000 6165 1/2 CCC Life Member Folding Hunter KnifeCase XX 2000 6165 1/2 CCC Life Member Folding Hunter Knife
https://i.ebayimg.com/images/g/4ZoAAOSw5VdiuIn9/s-l1200.jpg,,"Jun 28, 2022",$85.00,$6.95,,''1980 Case XX USA 75th Anniversary Burnt Stag Stockman Knife 5318 HP SS (159)1980 Case XX USA 75th Anniversary Burnt Stag Stockman Knife 5318 HP SS (159)
https://i.ebayimg.com/images/g/qOIAAOSwbIRiMLpt/s-l1200.jpg,,"Jun 28, 2022",$39.99,$6.95,,''Case XX 59L SS Lockblade Knife (1983)Case XX 59L SS Lockblade Knife (1983)
https://i.ebayimg.com/images/g/7usAAOSwOelismkO/s-l1200.jpg,,"Jun 28, 2022",$19.00,$3.85,,''Vintage Case XX USA 225 LSS Single Blade Folding Pocket KnifeVintage Case XX USA 225 LSS Single Blade Folding Pocket Knife
https://i.ebayimg.com/images/g/rN4AAOSwsAxisLCP/s-l1200.jpg,,"Jun 28, 2022",$52.00,$4.95,,''1995 Case XX Mini Trapper Pocket Knife 6207SP SS BROWN Jig Bone Handles Made/USA1995 Case XX Mini Trapper Pocket Knife 6207SP SS BROWN Jig Bone Handles Made/USA
https://i.ebayimg.com/images/g/bTkAAOSwykNisKvm/s-l1200.jpg,,"Jun 28, 2022",$41.00,$4.95,,''2000 Case XX Mini Copperhead Knife 62109W SS WHARNCLIFFE Bld & BLUE JIG Bone USA2000 Case XX Mini Copperhead Knife 62109W SS WHARNCLIFFE Bld & BLUE JIG Bone USA
https://i.ebayimg.com/images/g/u9AAAOSwsrVisKPB/s-l1200.jpg,,"Jun 28, 2022",$91.00,$5.95,,''2003 Case XX FIRST PRODUCTION RUN SEAHORSE WHITTLER Knife 6355WHSS JADE Bone USA2003 Case XX FIRST PRODUCTION RUN SEAHORSE WHITTLER Knife 6355WHSS JADE Bone USA
https://i.ebayimg.com/images/g/sBcAAOSwy~FisKBg/s-l1200.jpg,,"Jun 28, 2022",$76.00,$5.95,,''2006 Case XX RUGER Canoe Knife 102131 SS Red Micarta Handles & RUGER Shield USA2006 Case XX RUGER Canoe Knife 102131 SS Red Micarta Handles & RUGER Shield USA
