Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/EEcAAOSwJ~tjsLKL/s-l1200.jpg,https://www.ebay.com/itm/364095960725?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$117.50,$10.00,Benchmade Grizzly Ridge 15061 Knife Drop-Point Plain Edge AXIS Lock,''Benchmade Grizzly Ridge 15061 Knife Drop-Point Plain Edge AXIS LockBenchmade Grizzly Ridge 15061 Knife Drop-Point Plain Edge AXIS Lock
https://i.ebayimg.com/images/g/cOAAAOSwqnJjsKPM/s-l1200.jpg,https://www.ebay.com/itm/155336574474?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$108.50,$6.00,BENCHMADE 535 bugout® folding knife belt clamp,''BENCHMADE 535 bugout® folding knife belt clampBENCHMADE 535 bugout® folding knife belt clamp
https://i.ebayimg.com/images/g/e40AAOSwgsdjsKD~/s-l1200.jpg,https://www.ebay.com/itm/304756428389?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$107.50,$6.00,Benchmade Mini Griptilian 2.9 inch folding knife s30v combo edge,''Benchmade Mini Griptilian 2.9 inch folding knife s30v combo edgeBenchmade Mini Griptilian 2.9 inch folding knife s30v combo edge
https://i.ebayimg.com/images/g/hH0AAOSwcHNjonZt/s-l1200.png,https://www.ebay.com/itm/155310097175?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$124.99,$4.99,Benchmade Discontinued 15031-1 NORTH FORK S30V Folding Knife,''Benchmade Discontinued 15031-1 NORTH FORK S30V Folding KnifeBenchmade Discontinued 15031-1 NORTH FORK S30V Folding Knife
https://i.ebayimg.com/images/g/TkkAAOSwoQZjsJBe/s-l1200.jpg,https://www.ebay.com/itm/295448498486?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$200.00,$10.00,"Benchmade Knife, Ares, Partially Serrated, Elishewitz design","''Benchmade Knife, Ares, Partially Serrated, Elishewitz designBenchmade Knife, Ares, Partially Serrated, Elishewitz design"
https://i.ebayimg.com/images/g/dXoAAOSwLlpjuPvu/s-l1200.jpg,https://www.ebay.com/itm/266073867167?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$160.00,$5.90,Benchmade Mediator Knife,''Benchmade Mediator KnifeBenchmade Mediator Knife
https://i.ebayimg.com/images/g/ovwAAOSw4L5jtueU/s-l1200.jpg,https://www.ebay.com/itm/185728583767?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$60.00,$6.00,Used Bail Out 537GY V3 Ambidextrous Foldable Pocket Knife Custom Serrated Black,''Used Bail Out 537GY V3 Ambidextrous Foldable Pocket Knife Custom Serrated BlackUsed Bail Out 537GY V3 Ambidextrous Foldable Pocket Knife Custom Serrated Black
https://i.ebayimg.com/images/g/n6gAAOSwc7VjoOPX/s-l1200.jpg,https://www.ebay.com/itm/255887021047?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$150.00,$3.00,"Benchmade 15535 Taggedout 3.5"" CPM-154 Hunting Folding Knife ","''Benchmade 15535 Taggedout 3.5"" CPM-154 Hunting Folding Knife Benchmade 15535 Taggedout 3.5"" CPM-154 Hunting Folding Knife "
https://i.ebayimg.com/images/g/BWwAAOSw9edjuP1b/s-l1200.jpg,https://www.ebay.com/itm/266073875724?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$73.00,$5.50,#563 Rubber Handled Benchmade 15061 Grizzly Ridge S30V Axis-Lock Knife,''#563 Rubber Handled Benchmade 15061 Grizzly Ridge S30V Axis-Lock Knife#563 Rubber Handled Benchmade 15061 Grizzly Ridge S30V Axis-Lock Knife
https://i.ebayimg.com/images/g/Gt4AAOSwZq9jsuAr/s-l1200.jpg,https://www.ebay.com/itm/134394992786?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$204.67,$8.10,Benchmade H&K Scorch Dual Action Knife Reverse Tanto “Discontinued”,''Benchmade H&K Scorch Dual Action Knife Reverse Tanto “Discontinued”Benchmade H&K Scorch Dual Action Knife Reverse Tanto “Discontinued”
https://i.ebayimg.com/images/g/1u8AAOSw2SljuP6j/s-l1200.jpg,https://www.ebay.com/itm/266073895437?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$120.00,$6.00,Benchmade 570 Presidio II Folding Knife,''Benchmade 570 Presidio II Folding KnifeBenchmade 570 Presidio II Folding Knife
https://i.ebayimg.com/images/g/2ycAAOSwxLFjuPuF/s-l1200.jpg,https://www.ebay.com/itm/266073864899?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$155.00,$5.90,Benchmade 560BK1 Freek Folding Knife,''Benchmade 560BK1 Freek Folding KnifeBenchmade 560BK1 Freek Folding Knife
