Image,url,date_sold,price_in_US,shipping_cost,title,brand,converted_price,cost,profit,ROI
https://i.ebayimg.com/images/g/VSYAAOSwBhRiL2gF/s-l1200.jpg,,2022-03-28,60.0,0.0,"''sog spec arc - vg-10 - seki, japan -pocket knifesog spec arc - vg-10 - seki, japan -pocket knife",sog,60.0,22.95,29.250000000000004,127.45098039215688
https://i.ebayimg.com/images/g/fMAAAOSwlkViL2nz/s-l1200.jpg,,2022-03-22,15.0,0.0,''sog fielder linerlock pocket  knifesog fielder linerlock pocket  knife,sog,15.0,22.95,-9.899999999999999,-43.13725490196078
https://i.ebayimg.com/images/g/f9cAAOSw6C5iL2qT/s-l1200.jpg,,2022-04-02,7.0,0.0,''sog micron ii  lockback pocket knifesog micron ii  lockback pocket knife,sog,7.0,22.95,-16.86,-73.4640522875817
https://i.ebayimg.com/images/g/5m4AAOSwyNtir40W/s-l1200.jpg,,2022-07-01,13.0,4.0,''sog aegis fl folding pocket knifesog aegis fl folding pocket knife,sog,17.0,22.95,-8.16,-35.55555555555556
https://i.ebayimg.com/images/g/dcQAAOSwJ5Nivi7f/s-l1200.jpg,,2022-07-25,29.0,0.0,''sog twitch ii wood handle folding knife sog twitch ii wood handle folding knife,sog,29.0,22.95,2.280000000000001,9.934640522875823
https://i.ebayimg.com/images/g/ic0AAOSw~nVi7T9d/s-l1200.jpg,,2022-08-20,40.0,0.0,''sog flash ii assisted folding pocket knifesog flash ii assisted folding pocket knife,sog,40.0,22.95,11.849999999999998,51.63398692810457
https://i.ebayimg.com/images/g/EScAAOSwPf9iDQ-w/s-l1200.jpg,,2022-03-02,40.0,0.0,''sog aegis - digi camo assisted folding knifesog aegis - digi camo assisted folding knife,sog,40.0,22.95,11.849999999999998,51.63398692810457
https://i.ebayimg.com/images/g/8BcAAOSwy5xiDo77/s-l1200.jpg,,2022-02-24,10.96,6.0,''pocket knife sog.pocket knife sog.,sog,16.96,22.95,-8.194799999999999,-35.70718954248366
https://i.ebayimg.com/images/g/o4gAAOSwIttiVbSv/s-l1200.jpg,,2022-04-23,36.0,5.0,''sog terminus xr edc knife cryo d2 studies and observations groupsog terminus xr edc knife cryo d2 studies and observations group,sog,41.0,22.95,12.720000000000002,55.424836601307206
https://i.ebayimg.com/images/g/5NYAAOSwD2BiaKLK/s-l1200.jpg,,2022-05-08,37.0,5.2,''sog flash i folding pocket edc knife assisted open fsa-7 straight edge!sog flash i folding pocket edc knife assisted open fsa-7 straight edge!,sog,42.2,22.95,13.764000000000006,59.973856209150355
