Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/93EAAOSwWxVjse04/s-l1200.jpg,https://www.ebay.com/itm/325483905153?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$36.00,$9.99,''Buck Knives 110+ Folding Hunter Lock-back Knife with Leather Sheath Made in USABuck Knives 110+ Folding Hunter Lock-back Knife with Leather Sheath Made in USA
https://i.ebayimg.com/images/g/AyYAAOSw10tjl-Ak/s-l1200.jpg,https://www.ebay.com/itm/334663890304?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$29.00,$5.30,''J175 Buck 395 Omni Hunter Pocket KnifeJ175 Buck 395 Omni Hunter Pocket Knife
https://i.ebayimg.com/images/g/4AEAAOSwUYJjNRgt/s-l1200.jpg,https://www.ebay.com/itm/304643820140?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$20.00,$5.00,''BUCK MODEL 866 ALUMINUM HANDLES TANTO BLADE FOLDING POCKET KNIFE 2015 ~TASKCOBUCK MODEL 866 ALUMINUM HANDLES TANTO BLADE FOLDING POCKET KNIFE 2015 ~TASKCO
https://i.ebayimg.com/images/g/TD8AAOSwTINjn25g/s-l1200.jpg,https://www.ebay.com/itm/266066035219?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$9.95,$0.00,''VINTAGE BUCK 703 KNIFE STORED & SEE ALL PICTURES .VINTAGE BUCK 703 KNIFE STORED & SEE ALL PICTURES .
https://i.ebayimg.com/images/g/aEkAAOSw9hJjtJH~/s-l1200.jpg,https://www.ebay.com/itm/204204799761?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$60.00,$6.20,''Buck 112 C Single Blade Folding Pocket Knife With Black CaseBuck 112 C Single Blade Folding Pocket Knife With Black Case
https://i.ebayimg.com/images/g/hJAAAOSwEONjl9~X/s-l1200.jpg,https://www.ebay.com/itm/334663889511?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$22.50,$5.60,''J127 Buck 110 Slim Select Pocket KnifeJ127 Buck 110 Slim Select Pocket Knife
https://i.ebayimg.com/images/g/DSEAAOSwoiBjIe8l/s-l1200.jpg,https://www.ebay.com/itm/265885384789?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$19.99,$6.99,''Buck 482 Boone & Crockett Club Single Blade Pocket Knife a-xBuck 482 Boone & Crockett Club Single Blade Pocket Knife a-x
https://i.ebayimg.com/images/g/uk8AAOSwnp9jsddj/s-l1200.jpg,https://www.ebay.com/itm/364096682741?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$12.50,$0.00,''Buck 385 Folding Knife Pocket Single Blade Skinning Fish BirdBuck 385 Folding Knife Pocket Single Blade Skinning Fish Bird
https://i.ebayimg.com/images/g/hnsAAOSwl55jtyzT/s-l1200.jpg,https://www.ebay.com/itm/374443853195?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$52.00,$0.00,''Vintage Ranger Buck Folding Knife #112 with Original Sheath #112   4 1/4  closedVintage Ranger Buck Folding Knife #112 with Original Sheath #112   4 1/4  closed
https://i.ebayimg.com/images/g/6ToAAOSwL1ljsdIe/s-l1200.png,https://www.ebay.com/itm/225327299521?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$37.50,$5.85,''Buck 110 X U.S.A. Classic Folding Pocket Knife  c. 1990Buck 110 X U.S.A. Classic Folding Pocket Knife  c. 1990
