Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/9ygAAOSwNsFjtJmY/s-l1200.jpg,https://www.ebay.com/itm/134397154002?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$26.08,$0.00,''#663 Red Kershaw 1830 Oso Sweet Speedsafe Assisted Liner Lock Knife#663 Red Kershaw 1830 Oso Sweet Speedsafe Assisted Liner Lock Knife
https://i.ebayimg.com/images/g/3P4AAOSwJg1jseJf/s-l1200.jpg,https://www.ebay.com/itm/354490385458?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$17.61,$6.10,''kershaw 1920 Knifekershaw 1920 Knife
https://i.ebayimg.com/images/g/Aj0AAOSwGoRjsk0d/s-l1200.jpg,https://www.ebay.com/itm/185721174158?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$39.99,$4.55,''Kershaw USA 1660NBBW Leek Assisted Opening KnifeKershaw USA 1660NBBW Leek Assisted Opening Knife
https://i.ebayimg.com/images/g/EYYAAOSwFrljsMmv/s-l1200.jpg,https://www.ebay.com/itm/275600673042?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$49.00,$5.00,''Kershaw Leek 1660BB Rare Blue/Black Smoke Folding Knife 04/09 - Great condition!Kershaw Leek 1660BB Rare Blue/Black Smoke Folding Knife 04/09 - Great condition!
https://i.ebayimg.com/images/g/9MAAAOSwufNjsdHM/s-l1200.jpg,https://www.ebay.com/itm/225327294602?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$17.25,$5.90,''Kershaw Black Horse Pocket KnifeKershaw Black Horse Pocket Knife
https://i.ebayimg.com/images/g/2ZkAAOSw4Dljscgw/s-l1200.jpg,https://www.ebay.com/itm/334686531752?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$28.00,$5.60,''Kershaw  Al Mar AM-3 Black G10 Spring Assist Flipper knife 2335BLK Perfect!Kershaw  Al Mar AM-3 Black G10 Spring Assist Flipper knife 2335BLK Perfect!
https://i.ebayimg.com/images/g/UtwAAOSwftRjkOBo/s-l1200.jpg,https://www.ebay.com/itm/185688966149?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$44.99,$4.55,''Kershaw USA 1660RDBLK Leek Assisted Opening KnifeKershaw USA 1660RDBLK Leek Assisted Opening Knife
https://i.ebayimg.com/images/g/tFEAAOSwhPtjsZCG/s-l1200.jpg,https://www.ebay.com/itm/364096482533?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$40.00,$7.00,''Vintage Kershaw lockblade knife with leather sheathVintage Kershaw lockblade knife with leather sheath
https://i.ebayimg.com/images/g/wSsAAOSwbNFjufp7/s-l1200.jpg,https://www.ebay.com/itm/225337503671?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$22.00,$5.00,"''Kershaw Thermite Flipper Assisted 3880 Folding Pocket Knife 3.5"" Hinderer B61Kershaw Thermite Flipper Assisted 3880 Folding Pocket Knife 3.5"" Hinderer B61"
https://i.ebayimg.com/images/g/g~sAAOSw231jtLbw/s-l1200.jpg,https://www.ebay.com/itm/134397298283?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$35.00,$0.00,''Kershaw Blur 1670BLKST Black Assisted Open Knife Serrated Ken Onion NiceKershaw Blur 1670BLKST Black Assisted Open Knife Serrated Ken Onion Nice
https://i.ebayimg.com/images/g/okYAAOSw8WZjrHFO/s-l1200.jpg,https://www.ebay.com/itm/185715659380?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$19.99,$0.00,''Kershaw Oblivion Folding Knife Framelock Nylon 8Cr13MoV Spear Point 3860XKershaw Oblivion Folding Knife Framelock Nylon 8Cr13MoV Spear Point 3860X
https://i.ebayimg.com/images/g/Hw0AAOSwlOBjsQC4/s-l1200.jpg,https://www.ebay.com/itm/185720042317?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$47.00,$5.85,''Kershaw Link Blackwash Grey 3.25” Folding Pocket Knife 420HC 1776GRYBW 1776Kershaw Link Blackwash Grey 3.25” Folding Pocket Knife 420HC 1776GRYBW 1776
https://i.ebayimg.com/images/g/MkkAAOSwS-ljug~H/s-l1200.jpg,https://www.ebay.com/itm/354504443051?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$45.00,$0.00,''Kershaw Link 1776GRYBWST Assisted Open Knife Liner Lock Combo Edge Blade USAKershaw Link 1776GRYBWST Assisted Open Knife Liner Lock Combo Edge Blade USA
https://i.ebayimg.com/images/g/yDAAAOSwax9jrMc0/s-l1200.jpg,https://www.ebay.com/itm/266061090414?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$39.99,$6.10,''KERSHAW KAI Japan The Pipe Knife 2003 RARE Retired Easy Rider SeriesKERSHAW KAI Japan The Pipe Knife 2003 RARE Retired Easy Rider Series
https://i.ebayimg.com/images/g/cdgAAOSwRr5jsO~y/s-l1200.jpg,https://www.ebay.com/itm/275600799554?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$21.00,$4.50,"''Kershaw XCOM 3425 Folding Knife Black 3.5"" Steel Blade - Excellent condition!Kershaw XCOM 3425 Folding Knife Black 3.5"" Steel Blade - Excellent condition!"
https://i.ebayimg.com/images/g/0PcAAOSwbNFjrgEx/s-l1200.jpg,https://www.ebay.com/itm/234839329949?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$30.37,$4.00,''Kershaw Black Blur 1670TBLKST Ken Onion Assisted Open Folding Kershaw KnifeKershaw Black Blur 1670TBLKST Ken Onion Assisted Open Folding Kershaw Knife
https://i.ebayimg.com/images/g/3pcAAOSwG75jrgVI/s-l1200.jpg,https://www.ebay.com/itm/234839336838?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$10.50,$4.00,''Kershaw KS8700BLK Shuffle Multi-Function Folding Knife All Black Kershaw KnifeKershaw KS8700BLK Shuffle Multi-Function Folding Knife All Black Kershaw Knife
https://i.ebayimg.com/images/g/okEAAOSw1sljrJco/s-l1200.jpg,https://www.ebay.com/itm/234837974663?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$26.00,$4.00,''Kershaw 1620FLST Scallion Assisted Open Skeletonized Blade All Stainless KnifeKershaw 1620FLST Scallion Assisted Open Skeletonized Blade All Stainless Knife
https://i.ebayimg.com/images/g/fJcAAOSwHE9jrzv3/s-l1200.jpg,https://www.ebay.com/itm/234840664282?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$86.00,$4.00,''Kershaw 1660RDBLK Leek Red/Black Assisted Open Pocket Knife Discontinued KershawKershaw 1660RDBLK Leek Red/Black Assisted Open Pocket Knife Discontinued Kershaw
https://i.ebayimg.com/images/g/MRkAAOSwvUhjr0Bi/s-l1200.jpg,https://www.ebay.com/itm/234840696695?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$33.00,$4.00,''Kershaw 3960 Barstow Assisted Open Pocket Knife Blackwash Spearpoint Blade KnifeKershaw 3960 Barstow Assisted Open Pocket Knife Blackwash Spearpoint Blade Knife
https://i.ebayimg.com/images/g/HicAAOSw1e1jr4rD/s-l1200.jpg,https://www.ebay.com/itm/295448885845?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$19.99,$0.00,''Kershaw Kai 1001 Twocan 2 Blade/Scissors Pocket Knife with Jeep Logo JapanKershaw Kai 1001 Twocan 2 Blade/Scissors Pocket Knife with Jeep Logo Japan
https://i.ebayimg.com/images/g/8h8AAOSwjKtjsO2T/s-l1200.jpg,https://www.ebay.com/itm/295448884346?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$31.00,$0.00,''Kershaw USA 1660CKT Leek Assisted Opening KnifeKershaw USA 1660CKT Leek Assisted Opening Knife
